Id,Mid,BPM,BaseBeat,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
77201,100741,80,0.5,160,Sonata in G-dur Op.79 No.3,Ludwig van Beethoven,,,
77202,100741,84,0.5,168,Sonata in G-dur Op.79 No.3,,,,
77203,100741,88,0.5,176,Sonata in G-dur Op.79 No.3,,,,
77301,100742,100,0.5,200,"Wind,leave",Clack Chen,,,
77302,100742,104,0.5,208,"Wind,leave",,,,
77303,100742,108,0.5,216,"Wind,leave",,,,
77501,100744,95,0.25,380,Spanish Dances Op.12 No.3,Moritz Moszkowski,,,
77502,100744,98,0.25,392,Spanish Dances Op.12 No.3,,,,
77503,100744,100,0.25,400,Spanish Dances Op.12 No.3,,,,
77601,100690,111,0.5,222,Bluestone Alley-Adapted,Congfei Wei,,,
77602,100690,111,0.5,222,Bluestone Alley-Adapted,,,,
77603,100690,111,0.5,222,Bluestone Alley-Adapted,,,,
78301,100683,125,0.5,250,Jumping hands,Clack Chen,,,
78302,100683,127,0.5,254,Jumping hands,,,,
78303,100683,129,0.5,258,Jumping hands,,,,
78401,100715,87,0.25,348,Mazourka Brillante Op.191,Carl Bohm,,,
78402,100715,88,0.25,352,Mazourka Brillante Op.191,,,,
78403,100715,89,0.25,356,Mazourka Brillante Op.191,,,,
78501,100716,100,0.25,400,Little Star-Adapted,Adapted by Pi,,,
78502,100716,101,0.25,404,Little Star-Adapted,,,,
78503,100716,102,0.25,408,Little Star-Adapted,,,,
78601,100717,100,0.25,400,Fur Elise-Adapted,Adapted by Pi,,,
78602,100717,101,0.25,404,Fur Elise-Adapted,,,,
78603,100717,102,0.25,408,Fur Elise-Adapted,,,,
78701,100684,130,0.5,260,Game kids,Clack Chen,,,
78702,100684,132,0.5,264,Game kids,,,,
78703,100684,134,0.5,268,Game kids,,,,
78801,100698,100,0.5,200,Pomp and Circumstance March No.1,Edward Elgar,,,
78802,100698,102,0.5,204,Pomp and Circumstance March No.1,,,,
78803,100698,104,0.5,208,Pomp and Circumstance March No.1,,,,
78901,100682,100,0.5,200,Gone away,Clack Chen,,,
78902,100682,102,0.5,204,Gone away,,,,
78903,100682,104,0.5,208,Gone away,,,,
79001,100700,110,0.5,220,Ballet Music No.2 in G major,Franz Schubert,,,
79002,100700,112,0.5,224,Ballet Music No.2 in G major,,,,
79003,100700,114,0.5,228,Ballet Music No.2 in G major,,,,
79101,100701,180,0.5,360,Spanish Dances Op.12 No.1,Moritz Moszkowski,,,
79102,100701,184,0.5,368,Spanish Dances Op.12 No.1,,,,
79103,100701,188,0.5,376,Spanish Dances Op.12 No.1,,,,
79201,100702,250,1,250,Ballade Op.100 No.15,Friedrich Burgmüller,,,
79202,100702,254,1,254,Ballade Op.100 No.15,,,,
79203,100702,258,1,258,Ballade Op.100 No.15,,,,
79301,100703,76,0.25,304,By your side,Pi,,,
79302,100703,78,0.25,312,By your side,,,,
79303,100703,80,0.25,320,By your side,,,,
79401,100713,65,0.25,260,Jasmine-Adapted,Adapted by Pi,,,
79402,100713,66,0.25,264,Jasmine-Adapted,,,,
79403,100713,67,0.25,268,Jasmine-Adapted,,,,
79501,100714,72,0.25,288,Canon-Adapted,Adapted by Pi,,,
79502,100714,73,0.25,292,Canon-Adapted,,,,
79503,100714,74,0.25,296,Canon-Adapted,,,,
79601,100685,120,0.5,240,Partita No.3 Gavotte et Rondo,J.S. Bach,,,
79602,100685,122,0.5,244,Partita No.3 Gavotte et Rondo,,,,
79603,100685,124,0.5,248,Partita No.3 Gavotte et Rondo,,,,
79701,100686,95,0.25,380,Aida-Grand March,Giuseppe Verdi,,,
79702,100686,97,0.25,388,Aida-Grand March,,,,
79703,100686,99,0.25,396,Aida-Grand March,,,,
79801,100687,160,0.5,320,La donna e mobile,Giuseppe Verdi,,,
79802,100687,162,0.5,324,La donna e mobile,,,,
79803,100687,164,0.5,328,La donna e mobile,,,,
79901,100688,90,0.5,180,Land of Hope and Glory,Edward Elgar,,,
79902,100688,91,0.5,182,Land of Hope and Glory,,,,
79903,100688,92,0.5,184,Land of Hope and Glory,,,,
80001,100689,110,0.5,220,Minuet BWV Anh.115,J.S. Bach,,,
80002,100689,112,0.5,224,Minuet BWV Anh.115,,,,
80003,100689,114,0.5,228,Minuet BWV Anh.115,,,,
80101,100662,300,1,300,Frohlicher Jagersmann,Gustav Merkel,,,
80102,100662,308,1,308,Frohlicher Jagersmann,,,,
80103,100662,316,1,316,Frohlicher Jagersmann,,,,
80201,100663,120,0.5,240,The Yellow Rose Of Texas,American Folk Music,,,
80202,100663,122,0.5,244,The Yellow Rose Of Texas,,,,
80203,100663,124,0.5,248,The Yellow Rose Of Texas,,,,
80301,100664,90,0.25,360,Silhouettes Op.8 No.8 B Minor,Antonin Dvorak,,,
80302,100664,94,0.25,376,Silhouettes Op.8 No.8 B Minor,,,,
80303,100664,98,0.25,392,Silhouettes Op.8 No.8 B Minor,,,,
80401,100665,140,0.5,280,The Policeman's Song,Arthur Sullivan,,,
80402,100665,144,0.5,288,The Policeman's Song,,,,
80403,100665,148,0.5,296,The Policeman's Song,,,,
80501,100666,170,0.5,340,Waltzes Op.39 No.6,Johannes Brahms,,,
80502,100666,174,0.5,348,Waltzes Op.39 No.6,,,,
80503,100666,178,0.5,356,Waltzes Op.39 No.6,,,,
80601,100667,130,0.5,260,Adventure Of Tiger,Adapted by Pi,,,
80602,100667,132,0.5,264,Adventure Of Tiger,,,,
80603,100667,134,0.5,268,Adventure Of Tiger,,,,
80701,100668,110,0.5,220,Bear Kang Kang,Adapted by Pi,,,
80702,100668,114,0.5,228,Bear Kang Kang,,,,
80703,100668,118,0.5,246,Bear Kang Kang,,,,
80801,100669,120,0.5,240,Farewell March,Adapted by Pi,,,
80802,100669,124,0.5,244,Farewell March,,,,
80803,100669,128,0.5,248,Farewell March,,,,
80901,100670,200,1,200,Daisy Bell,Harry Dacre,,,
80902,100670,202,1,202,Daisy Bell,,,,
80903,100670,204,1,204,Daisy Bell,,,,
81101,100672,200,0.5,400,The Shepherd Boy,Grenville Dean Wilson,,,
81102,100672,202,0.5,404,The Shepherd Boy,,,,
81103,100672,204,0.5,408,The Shepherd Boy,,,,
81201,100673,200,1,200,Forget Me Not,Heinrich Lichner,,,
81202,100673,204,1,204,Forget Me Not,,,,
81203,100673,208,1,208,Forget Me Not,,,,
81301,100674,50,0.25,200,Sheep May Safely Graze BWV 208,J.S. Bach,,,
81302,100674,54,0.25,216,Sheep May Safely Graze BWV 208,,,,
81303,100674,58,0.25,232,Sheep May Safely Graze BWV 208,,,,
81401,100635,100,0.5,200,Youth,Daniel,,,
81402,100635,102,0.5,204,Youth,,,,
81403,100635,104,0.5,208,Youth,,,,
81501,100636,150,0.5,300,Drunten Im Unterland,German Folk Music,,,
81502,100636,152,0.5,304,Drunten Im Unterland,,,,
81503,100636,154,0.5,308,Drunten Im Unterland,,,,
81601,100637,110,0.5,220,Fantasia TWV 33-8,Georg Philipp Telemann,,,
81602,100637,112,0.5,224,Fantasia TWV 33-8,,,,
81603,100637,114,0.5,228,Fantasia TWV 33-8,,,,
81701,100638,115,0.5,230,Christ The Lord Is Risen Today,Robert Williams,,,
81702,100638,119,0.5,238,Christ The Lord Is Risen Today,,,,
81703,100638,123,0.5,246,Christ The Lord Is Risen Today,,,,
81801,100639,150,0.5,300,Joyful In The Risen Day,Clack Chen,,,
81802,100639,154,0.5,308,Joyful In The Risen Day,,,,
81803,100639,158,0.5,316,Joyful In The Risen Day,,,,
81901,100640,220,1,220,Nocturne In B Flat Major H.37,John Field,,,
81902,100640,228,1,228,Nocturne In B Flat Major H.37,,,,
81903,100640,236,1,236,Nocturne In B Flat Major H.37,,,,
82001,100642,120,0.5,240,Musette BWV Anh.126,J.S. Bach,,,
82002,100642,124,0.5,248,Musette BWV Anh.126,,,,
82003,100642,128,0.5,256,Musette BWV Anh.126,,,,
82101,100643,190,0.5,380,Scherzo No.2 Op.31,Chopin,,,
82102,100643,198,0.5,396,Scherzo No.2 Op.31,,,,
82103,100643,206,0.5,412,Scherzo No.2 Op.31,,,,
82201,100644,250,1,250,Concerto Op.61a Mvt.3,Ludwig van Beethoven,,,
82202,100644,254,1,254,Concerto Op.61a Mvt.3,,,,
82203,100644,258,1,258,Concerto Op.61a Mvt.3,,,,
82301,100645,160,0.5,320,Jokey Polka Op.278,Josef Strauss,,,
82302,100645,164,0.5,328,Jokey Polka Op.278,,,,
82303,100645,168,0.5,336,Jokey Polka Op.278,,,,
82401,100646,120,0.5,240,Wiener Leben Polka Op.218,Josef Strauss,,,
82402,100646,122,0.5,244,Wiener Leben Polka Op.218,,,,
82403,100646,124,0.5,248,Wiener Leben Polka Op.218,,,,
82501,100647,160,0.5,320,Jocus Polka Op.216,Josef Strauss,,,
82502,100647,164,0.5,328,Jocus Polka Op.216,,,,
82503,100647,168,0.5,336,Jocus Polka Op.216,,,,
82601,100648,110,0.5,220,Victoria Polka Op.228,Josef Strauss,,,
82602,100648,114,0.5,228,Victoria Polka Op.228,,,,
82603,100648,118,0.5,236,Victoria Polka Op.228,,,,
82701,100649,160,0.5,320,Ohne Sorgen Polka Op.271,Josef Strauss,,,
82702,100649,164,0.5,328,Ohne Sorgen Polka Op.271,,,,
82703,100649,168,0.5,336,Ohne Sorgen Polka Op.271,,,,
82801,100615,160,0.5,320,Suite Bergamasque No.4,Claude Debussy,,,
82802,100615,164,0.5,328,Suite Bergamasque No.4,,,,
82803,100615,168,0.5,336,Suite Bergamasque No.4,,,,
82901,100616,100,0.5,200,Reverie,Claude Debussy,,,
82902,100616,101,0.5,202,Reverie,,,,
82903,100616,102,0.5,204,Reverie,,,,
83001,100617,350,1,350,Arabesque No.1,Claude Debussy,,,
83002,100617,354,1,354,Arabesque No.1,,,,
83003,100617,358,1,358,Arabesque No.1,,,,
83101,100618,70,0.25,280,La Fille aux cheveux de lin,Claude Debussy,,,
83102,100618,71,0.25,284,La Fille aux cheveux de lin,,,,
83103,100618,72,0.25,288,La Fille aux cheveux de lin,,,,
83201,100619,95,0.25,380,Doctor Gradus ad Parnassum,Claude Debussy,,,
83202,100619,96,0.25,384,Doctor Gradus ad Parnassum,,,,
83203,100619,97,0.25,388,Doctor Gradus ad Parnassum,,,,
83301,100620,160,0.5,320,Mary had A little lamb,American Folk Music,,,
83302,100620,164,0.5,328,Mary had A little lamb,,,,
83303,100620,168,0.5,336,Mary had A little lamb,,,,
83401,100621,100,0.25,400,Hanschen Klein,German Folk Music,,,
83402,100621,101,0.25,404,Hanschen Klein,,,,
83403,100621,102,0.25,408,Hanschen Klein,,,,
83501,100622,120,0.5,240,Ievan Polkka-Adapted,Finnish Folk Music,,,
83502,100622,128,0.5,256,Ievan Polkka-Adapted,,,,
83503,100622,136,0.5,272,Ievan Polkka-Adapted,,,,
83601,100623,140,0.5,280,The Farmer in the Dell,German Folk Music,,,
83602,100623,142,0.5,284,The Farmer in the Dell,,,,
83603,100623,144,0.5,288,The Farmer in the Dell,,,,
83701,100624,105,0.5,210,Ayo Mama,Indonesian Folk Song,,,
83702,100624,109,0.5,218,Ayo Mama,,,,
83703,100624,113,0.5,226,Ayo Mama,,,,
83801,100591,100,0.5,200,Falling Falling,Congfei Wei,,,
83802,100591,102,0.5,204,Falling Falling,,,,
83803,100591,104,0.5,208,Falling Falling,,,,
84101,100595,170,0.5,340,Crazy pharaoh,Luo Ni,,,
84102,100595,178,0.5,356,Crazy pharaoh,,,,
84103,100595,186,0.5,372,Crazy pharaoh,,,,
84201,100596,110,0.5,220,Witches and strange cat,Luo Ni,,,
84202,100596,118,0.5,236,Witches and strange cat,,,,
84203,100596,126,0.5,252,Witches and strange cat,,,,
84301,100597,105,0.5,210,Rosita Polka,Francisco Tarrega,,,
84302,100597,113,0.5,226,Rosita Polka,,,,
84303,100597,121,0.5,242,Rosita Polka,,,,
84401,100581,115,0.5,230,The Plum Blossom on Snow,Huang Tzu,,,
84402,100581,119,0.5,238,The Plum Blossom on Snow,,,,
84403,100581,123,0.5,246,The Plum Blossom on Snow,,,,
84501,100580,120,0.5,240,Water Flows Streamer,Leo Liu,,,
84502,100580,124,0.5,248,Water Flows Streamer,,,,
84503,100580,128,0.5,256,Water Flows Streamer,,,,
84601,100579,140,0.5,280,Click Go The Shears,Australian Folk Music,,,
84602,100579,144,0.5,288,Click Go The Shears,,,,
84603,100579,148,0.5,296,Click Go The Shears,,,,
84701,100578,105,0.25,420,Pick Tea and Catch Butterflies,Chinese Folk Music,,,
84702,100578,109,0.25,436,Pick Tea and Catch Butterflies,,,,
84703,100578,113,0.25,452,Pick Tea and Catch Butterflies,,,,
84801,100576,130,0.5,260,Thunder in the Dry Season,Chinese Folk Music,,,
84802,100576,134,0.5,268,Thunder in the Dry Season,,,,
84803,100576,138,0.5,276,Thunder in the Dry Season,,,,
84901,100575,170,0.5,340,Ievan Polkka,Finnish Folk Music,,,
84902,100575,178,0.5,356,Ievan Polkka,,,,
84903,100575,186,0.5,372,Ievan Polkka,,,,
85701,100555,94,0.5,188,Christmas Snow,Rainy,,,
85702,100555,94,0.5,188,Christmas Snow,,,,
85703,100555,94,0.5,188,Christmas Snow,,,,
85801,100556,120,0.5,240,Jingle Bells-Adapted,Adapted by Pi,,,
85802,100556,120,0.5,240,Jingle Bells-Adapted,,,,
85803,100556,120,0.5,240,Jingle Bells-Adapted,,,,
86001,100535,150,0.5,300,Merry Christmas,Clack Chen,,,
86002,100535,158,0.5,316,Merry Christmas,,,,
86003,100535,166,0.5,332,Merry Christmas,,,,
86301,100538,170,0.5,340,Christmas Zoo,Plants,,,
86302,100538,180,0.5,360,Christmas Zoo,,,,
86303,100538,170,0.5,340,Christmas Zoo,,,,
86401,100557,210,0.5,420,Etude Op.299 No.11,Carl Czerny,,,
86402,100557,218,0.5,436,Etude Op.299 No.11,,,,
86403,100557,226,0.5,452,Etude Op.299 No.11,,,,
86501,100558,220,0.5,440,Etude Op.740 No.42,Carl Czerny,,,
86502,100558,228,0.5,456,Etude Op.740 No.42,,,,
86503,100558,236,0.5,472,Etude Op.740 No.42,,,,
86601,100559,110,0.25,440,Etude Op.849 No.6,Carl Czerny,,,
86602,100559,114,0.25,456,Etude Op.849 No.6,,,,
86603,100559,118,0.25,472,Etude Op.849 No.6,,,,
86701,100560,114,0.25,456,Etude Op.849 No.21,Carl Czerny,,,
86702,100560,118,0.25,472,Etude Op.849 No.21,,,,
86703,100560,122,0.25,488,Etude Op.849 No.21,,,,
86801,100561,60,0.125,480,Etude Op.740 No.19,Carl Czerny,,,
86802,100561,61,0.125,488,Etude Op.740 No.19,,,,
86803,100561,62,0.125,496,Etude Op.740 No.19,,,,
87201,100533,100,0.5,200,The Ending,Clack Chen,,,
87202,100533,108,0.5,216,The Ending,,,,
87203,100533,116,0.5,232,The Ending,,,,
87301,100505,150,0.5,300,Queen of the Night,Wolfgang Amadeus Mozart,,,
87302,100505,154,0.5,308,Queen of the Night,,,,
87303,100505,158,0.5,316,Queen of the Night,,,,
87401,100506,230,1,230,The Dying Poet,Louis Moreau Gottschalk,,,
87402,100506,238,1,238,The Dying Poet,,,,
87403,100506,246,1,246,The Dying Poet,,,,
87501,100507,100,0.5,200,A Tear,M.P. Mussorgsky,,,
87502,100507,104,0.5,208,A Tear,,,,
87503,100507,108,0.5,216,A Tear,,,,
87601,100508,120,0.5,240,Meditation from Thais,Jules Massenet,,,
87602,100508,124,0.5,248,Meditation from Thais,,,,
87603,100508,128,0.5,256,Meditation from Thais,,,,
87701,100509,95,0.25,380,Requiem in D minor,Wolfgang Amadeus Mozart,,,
87702,100509,96,0.25,384,Requiem in D minor,,,,
87703,100509,97,0.25,388,Requiem in D minor,,,,
87901,100511,120,0.5,240,Danse Chinoise,Pyotr Ilyich Tchaikovsky,,,
87902,100511,122,0.5,244,Danse Chinoise,,,,
87903,100511,124,0.5,248,Danse Chinoise,,,,
88001,100512,230,1,230,Cuckoo Waltz,J.E. Jonasson,,,
88002,100512,238,1,238,Cuckoo Waltz,,,,
88003,100512,246,1,246,Cuckoo Waltz,,,,
88101,100513,130,0.5,260,Danse Espagnole,Pyotr Ilyich Tchaikovsky,,,
88102,100513,134,0.5,268,Danse Espagnole,,,,
88103,100513,138,0.5,276,Danse Espagnole,,,,
88201,100514,150,0.5,300,Waltz Op. 54 No. 1,Antonin Dvorak,,,
88202,100514,154,0.5,308,Waltz Op. 54 No. 1,,,,
88203,100514,158,0.5,316,Waltz Op. 54 No. 1,,,,
88301,100485,110,0.5,220,Carmen - Votre Toast,Bizet,,,
88302,100485,114,0.5,228,Carmen - Votre Toast,,,,
88303,100485,118,0.5,236,Carmen - Votre Toast,,,,
88401,100486,100,0.5,240,All Seasons Red,Teng Yu-Hsien,,,
88402,100486,100,0.5,240,All Seasons Red,,,,
88403,100486,100,0.5,240,All Seasons Red,,,,
88501,100487,100,0.5,200,Rainy Night Flower,Teng Yu-Hsien,,,
88502,100487,100,0.5,200,Rainy Night Flower,,,,
88503,100487,100,0.5,200,Rainy Night Flower,,,,
88601,100488,230,1,230,Szla Dzieweczka,Polish Folk Music,,,
88602,100488,234,1,234,Szla Dzieweczka,,,,
88603,100488,238,1,238,Szla Dzieweczka,,,,
88701,100489,130,0.5,260,Sarinande,Indonesian Folk Song,,,
88702,100489,134,0.5,268,Sarinande,,,,
88703,100489,138,0.5,276,Sarinande,,,,
88901,100459,85,0.25,340,Rage In Joyful C,Clack Chen,,,
88902,100459,87,0.25,348,Rage In Joyful C,,,,
88903,100459,89,0.25,356,Rage In Joyful C,,,,
89001,100460,100,0.5,200,Symphony No.94 Mvt.2,Joseph Haydn,,,
89002,100460,102,0.5,204,Symphony No.94 Mvt.2,,,,
89003,100460,104,0.5,208,Symphony No.94 Mvt.2,,,,
89101,100461,115,0.5,230,Four Seasons - Autumn,Antonio Vivaldi,,,
89102,100461,119,0.5,238,Four Seasons - Autumn,,,,
89103,100461,123,0.5,246,Four Seasons - Autumn,,,,
89201,100462,170,0.5,340,Tarantella Napoletana,Italian Folk Music,,,
89202,100462,178,0.5,356,Tarantella Napoletana,,,,
89203,100462,186,0.5,372,Tarantella Napoletana,,,,
89301,100463,150,0.5,300,Bolero,Maurice Ravel,,,
89302,100463,154,0.5,308,Bolero,,,,
89303,100463,158,0.5,316,Bolero,,,,
89401,100464,160,0.5,320,Toccatta in D minor,J.S. Bach,,,
89402,100464,164,0.5,328,Toccatta in D minor,,,,
89403,100464,168,0.5,336,Toccatta in D minor,,,,
89501,100465,200,1,200,Morning Mood,Edward Grieg,,,
89502,100465,208,1,208,Morning Mood,,,,
89503,100465,216,1,216,Morning Mood,,,,
89601,100467,100,0.5,200,Traumerei Op.15 No.7,Robert Schumann,,,
89602,100467,108,0.5,216,Traumerei Op.15 No.7,,,,
89603,100467,116,0.5,232,Traumerei Op.15 No.7,,,,
89701,100468,120,0.5,240,Clouds Chasing The Moon,Chinese Folk Music,,,
89702,100468,124,0.5,248,Clouds Chasing The Moon,,,,
89703,100468,128,0.5,256,Clouds Chasing The Moon,,,,
89801,100469,200,1,200,Moonlight Sonata Mvt.2,Ludwig van Beethoven,,,
89802,100469,208,1,208,Moonlight Sonata Mvt.2,,,,
89803,100469,216,1,216,Moonlight Sonata Mvt.2,,,,
89901,100442,180,1,180,Moonlight Sonata Mvt.1,Ludwig van Beethoven,,,
89902,100442,188,1,188,Moonlight Sonata Mvt.1,,,,
89903,100442,196,1,196,Moonlight Sonata Mvt.1,,,,
90401,100435,115,0.5,230,The Way To Get You,Sean,,,
90402,100435,115,0.5,230,The Way To Get You,,,,
90403,100435,115,0.5,230,The Way To Get You,,,,
90501,100426,82,0.5,164,Forest Of Blocks,Congfei Wei,,,
90502,100426,82,0.5,164,Forest Of Blocks,,,,
90503,100426,82,0.5,164,Forest Of Blocks,,,,
90601,100427,120,0.5,240,Birthday Song,Adapted by Pi,,,
90602,100427,120,0.5,240,Birthday Song,,,,
90603,100427,120,0.5,240,Birthday Song,,,,
90701,100323,120,0.5,240,London Bridge Is Falling Down,English Folk Music,,,
90702,100323,128,0.5,256,London Bridge Is Falling Down,,,,
90703,100323,136,0.5,272,London Bridge Is Falling Down,,,,
90801,100320,120,0.5,240,Bella Ciao,Italian Folk Music,,,
90802,100320,128,0.5,256,Bella Ciao,,,,
90803,100320,136,0.5,272,Bella Ciao,,,,
90901,100182,60,0.25,240,Evening song of the Fisherman,Chinese Folk Music,,,
90902,100182,63,0.25,252,Evening song of the Fisherman,,,,
90903,100182,65,0.25,260,Evening song of the Fisherman,,,,
91001,100257,140,0.5,280,Voices Of Spring Waltz,Johann Strauss II,,,
91002,100257,148,0.5,296,Voices Of Spring Waltz,,,,
91003,100257,156,0.5,312,Voices Of Spring Waltz,,,,
91101,100413,100,0.5,200,Dayung Sampan,Indonesian Folk Song,,,
91102,100413,101,0.5,202,Dayung Sampan,,,,
91103,100413,102,0.5,204,Dayung Sampan,,,,
91201,100407,130,0.5,260,Waltz Op.64 No.2,Chopin,,,
91202,100407,134,0.5,268,Waltz Op.64 No.2,,,,
91203,100407,138,0.5,276,Waltz Op.64 No.2,,,,
91301,100398,95,0.25,380,Tico-Tico no Fuba,Zequinha de Abreu,,,
91302,100398,99,0.25,396,Tico-Tico no Fuba,,,,
91303,100398,103,0.25,412,Tico-Tico no Fuba,,,,
91401,100408,150,0.5,300,Turkey in the Straw,American Folk Music,,,
91402,100408,158,0.5,316,Turkey in the Straw,,,,
91403,100408,166,0.5,332,Turkey in the Straw,,,,
91501,100410,70,0.25,280,Sonata Pathetique Mvt.2,Ludwig van Beethoven,,,
91502,100410,74,0.25,296,Sonata Pathetique Mvt.2,,,,
91503,100410,78,0.25,312,Sonata Pathetique Mvt.2,,,,
91601,100397,60,0.25,240,Nessun Dorma,Giacomo Puccini,,,
91602,100397,65,0.25,260,Nessun Dorma,,,,
91603,100397,70,0.25,280,Nessun Dorma,,,,
91801,100399,130,0.5,260,March of the Dwarfs,Edward Grieg,,,
91802,100399,138,0.5,276,March of the Dwarfs,,,,
91803,100399,146,0.5,292,March of the Dwarfs,,,,
92001,100401,170,0.5,340,Pavane Op.50,Gabriel Fauré,,,
92002,100401,178,0.5,356,Pavane Op.50,,,,
92003,100401,186,0.5,372,Pavane Op.50,,,,
92201,100390,150,0.5,300,L'Arlesienne Suite No.1 Prelude,Bizet,,,
92202,100390,155,0.5,310,L'Arlesienne Suite No.1 Prelude,,,,
92203,100390,160,0.5,320,L'Arlesienne Suite No.1 Prelude,,,,
92401,100374,130,0.5,260,To a Wild Rose Op.51 No.1,Edward MacDowell,,,
92402,100374,70,0.25,280,To a Wild Rose Op.51 No.1,,,,
92403,100374,74,0.25,296,To a Wild Rose Op.51 No.1,,,,
93201,100371,160,0.5,320,L'Arlesienne Suite No.1 Minuetto,Bizet,,,
93202,100371,168,0.5,336,L'Arlesienne Suite No.1 Minuetto,,,,
93203,100371,176,0.5,352,L'Arlesienne Suite No.1 Minuetto,,,,
93301,100373,150,0.5,300,This Old Man He Played One,English Folk Music,,,
93302,100373,158,0.5,316,This Old Man He Played One,,,,
93303,100373,166,0.5,332,This Old Man He Played One,,,,
93401,100363,300,1,300,The Muffin Man,English Folk Music,,,
93402,100363,316,1,316,The Muffin Man,,,,
93403,100363,160,0.5,320,The Muffin Man,,,,
93701,100367,190,0.5,380,Garland Waltz,Pyotr Ilyich Tchaikovsky,,,
93702,100367,194,0.5,388,Garland Waltz,,,,
93703,100367,198,0.5,396,Garland Waltz,,,,
93801,100368,300,1,300,The Bear Went Over The Mountain,English Folk Music,,,
93802,100368,316,1,316,The Bear Went Over The Mountain,,,,
93803,100368,332,1,332,The Bear Went Over The Mountain,,,,
93901,100336,140,0.5,280,The Whisper Of West Wind,Huang Tzu,,,
93902,100336,148,0.5,296,The Whisper Of West Wind,,,,
93903,100336,156,0.5,312,The Whisper Of West Wind,,,,
94001,100338,103,0.25,412,Sonata for Two Pianos K448,Wolfgang Amadeus Mozart,,,
94002,100338,94,0.25,376,Sonata for Two Pianos K448,,,,
94003,100338,96,0.25,384,Sonata for Two Pianos K448,,,,
94101,100341,140,0.5,280,The More We Get Together,American Folk Music,,,
94102,100341,148,0.5,296,The More We Get Together,,,,
94103,100341,156,0.5,312,The More We Get Together,,,,
94201,100327,150,0.5,300,Bella Figlia Dell'Amore,Giuseppe Verdi,,,
94202,100327,158,0.5,316,Bella Figlia Dell'Amore,,,,
94203,100327,80,0.25,320,Bella Figlia Dell'Amore,,,,
94301,100329,180,0.5,360,Clair de Lune,Claude Debussy,,,
94302,100329,188,0.5,376,Clair de Lune,,,,
94303,100329,196,0.5,392,Clair de Lune,,,,
94401,100330,83,0.25,332,Csardas,Vittorio Monti,,,
94402,100330,78,0.25,312,Csardas,,,,
94403,100330,78,0.25,312,Csardas,,,,
94501,100332,160,0.5,320,Ten Little Indians,American Folk Music,,,
94502,100332,168,0.5,336,Ten Little Indians,,,,
94503,100332,176,0.5,352,Ten Little Indians,,,,
94601,100318,160,0.5,320,Spinner,Russian Folk Music,,,
94602,100318,168,0.5,336,Spinner,,,,
94603,100318,176,0.5,352,Spinner,,,,
94801,100311,150,0.5,300,Old Black Joe,Stephen C. Foster,,,
94802,100311,158,0.5,316,Old Black Joe,,,,
94803,100311,166,0.5,332,Old Black Joe,,,,
94901,100312,130,0.5,260,Polonaise Op.40 No.1,Chopin,,,
94902,100312,138,0.5,276,Polonaise Op.40 No.1,,,,
94903,100312,146,0.5,292,Polonaise Op.40 No.1,,,,
95001,100313,250,1,250,Drei Intermezzi,Johannes Brahms,,,
95002,100313,266,1,266,Drei Intermezzi,,,,
95003,100313,282,1,282,Drei Intermezzi,,,,
95101,100300,170,0.5,340,The Holy City,Stephen Adams,,,
95102,100300,178,0.5,356,The Holy City,,,,
95103,100300,186,0.5,372,The Holy City,,,,
95201,100301,220,1,220,The day of resurrection,Gesangbuch Wurttemberg,,,
95202,100301,236,1,236,The day of resurrection,,,,
95203,100301,252,1,252,The day of resurrection,,,,
95301,100302,150,0.5,300,Jesus Christ is risen today,John Worgan,,,
95302,100302,158,0.5,316,Jesus Christ is risen today,,,,
95303,100302,166,0.5,332,Jesus Christ is risen today,,,,
95401,100303,250,1,250,Thine is the Glory,George Frideric Handel,,,
95402,100303,266,1,266,Thine is the Glory,,,,
95403,100303,282,1,282,Thine is the Glory,,,,
95501,100304,120,0.5,240,When He cometh,George F.Root,,,
95502,100304,128,0.5,256,When He cometh,,,,
95503,100304,136,0.5,272,When He cometh,,,,
95601,100305,150,0.5,300,Thanks to god,August Ludvig Storm,,,
95602,100305,158,0.5,316,Thanks to god,,,,
95603,100305,166,0.5,332,Thanks to god,,,,
95701,100291,370,1,370,Singing I go,William J.Kirkpatrick,,,
95702,100291,386,1,386,Singing I go,,,,
95703,100291,402,1,402,Singing I go,,,,
95801,100292,180,0.5,360,Country Dances,Wolfgang Amadeus Mozart,,,
95802,100292,188,0.5,376,Country Dances,,,,
95803,100292,196,0.5,392,Country Dances,,,,
95901,100293,190,0.5,380,La Styrienne,Friedrich Burgmüller,,,
95902,100293,198,0.5,396,La Styrienne,,,,
95903,100293,206,0.5,412,La Styrienne,,,,
96001,100294,330,1,330,Cantata No.147,J.S. Bach,,,
96002,100294,346,1,346,Cantata No.147,,,,
96003,100294,362,1,362,Cantata No.147,,,,
96101,100295,170,0.5,340,Waltz Op.39 No.15,Johannes Brahms,,,
96102,100295,178,0.5,356,Waltz Op.39 No.15,,,,
96103,100295,186,0.5,372,Waltz Op.39 No.15,,,,
96201,100296,180,0.5,360,Sonata K570 Mvt.3,Wolfgang Amadeus Mozart,,,
96202,100296,188,0.5,376,Sonata K570 Mvt.3,,,,
96203,100296,196,0.5,392,Sonata K570 Mvt.3,,,,
96301,100282,250,1,250,The Wayside Rose,Otto Fischer,,,
